source,data,ts
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 13.8257, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:04:05.702131""}",2026-09-05T02:04:05.702131
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 11.3097, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:04:10.615149""}",2026-09-05T02:04:10.615149
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 11.8541, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:04:15.629200""}",2026-09-05T02:04:15.629200
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 4.7169, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:04:20.651031""}",2026-09-05T02:04:20.651031
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 6.5266, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:04:25.564721""}",2026-09-05T02:04:25.564721
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 10.1392, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:04:30.580636""}",2026-09-05T02:04:30.580636
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 11.3544, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:04:35.702220""}",2026-09-05T02:04:35.702220
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 9.8316, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:04:40.619289""}",2026-09-05T02:04:40.619289
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 9.1658, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:04:45.632526""}",2026-09-05T02:04:45.632526
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 10.308, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:04:50.648750""}",2026-09-05T02:04:50.648750
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 4.7222, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:04:55.874538""}",2026-09-05T02:04:55.874538
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 4.1571, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:05:00.533499""}",2026-09-05T02:05:00.533499
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 8.5667, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:05:05.600385""}",2026-09-05T02:05:05.600385
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 9.4948, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:05:10.533758""}",2026-09-05T02:05:10.533758
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 9.3957, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:05:15.534729""}",2026-09-05T02:05:15.534729
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 7.9073, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:05:20.542234""}",2026-09-05T02:05:20.542234
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 9.8418, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:05:25.669828""}",2026-09-05T02:05:25.669828
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 11.1455, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:05:30.538718""}",2026-09-05T02:05:30.538718
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 11.3069, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:05:35.606695""}",2026-09-05T02:05:35.606695
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 11.0045, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:05:40.725814""}",2026-09-05T02:05:40.725814
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 11.5217, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:05:45.743955""}",2026-09-05T02:05:45.743955
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 7.648, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:05:50.530359""}",2026-09-05T02:05:50.530359
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 2.2886, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:05:55.700406""}",2026-09-05T02:05:55.700406
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 4.4518, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:06:00.693987""}",2026-09-05T02:06:00.693987
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 3.2566, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:06:05.607619""}",2026-09-05T02:06:05.607619
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 4.2775, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:06:10.624521""}",2026-09-05T02:06:10.624521
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 5.5321, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:06:15.536952""}",2026-09-05T02:06:15.536952
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 9.6115, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:06:20.535638""}",2026-09-05T02:06:20.535638
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 15.0411, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:06:25.576766""}",2026-09-05T02:06:25.576766
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 1.747, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:06:30.541114""}",2026-09-05T02:06:30.541114
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 32.56, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:06:35.611041""}",2026-09-05T02:06:35.611041
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 33.1375, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:06:40.627879""}",2026-09-05T02:06:40.628916
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 37.9702, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:06:45.528046""}",2026-09-05T02:06:45.528046
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 40.3832, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:06:50.664543""}",2026-09-05T02:06:50.664543
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 31.6089, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:06:55.578771""}",2026-09-05T02:06:55.578771
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 18.3526, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:07:00.527622""}",2026-09-05T02:07:00.527622
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 19.9333, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:07:05.535681""}",2026-09-05T02:07:05.535681
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 1.8125, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:07:10.528288""}",2026-09-05T02:07:10.528288
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 3.2487, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:07:15.523747""}",2026-09-05T02:07:15.523747
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 4.5484, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:07:20.566808""}",2026-09-05T02:07:20.566808
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 11.2648, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:07:25.584248""}",2026-09-05T02:07:25.584248
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 12.6542, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:07:30.600820""}",2026-09-05T02:07:30.600820
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 4, ""device_count_raw"": 4, ""csi_variance"": 14.122, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:07:35.619909""}",2026-09-05T02:07:35.619909
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 16.4179, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:07:40.531249""}",2026-09-05T02:07:40.531249
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 15.4865, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:07:45.527413""}",2026-09-05T02:07:45.527413
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 12.3409, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:07:50.568689""}",2026-09-05T02:07:50.568689
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 11.8107, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:07:55.586298""}",2026-09-05T02:07:55.587294
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 7.9065, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:08:00.606441""}",2026-09-05T02:08:00.606441
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 8.8859, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:08:05.531874""}",2026-09-05T02:08:05.531874
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 2, ""device_count_raw"": 2, ""csi_variance"": 6.4526, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:08:10.546673""}",2026-09-05T02:08:10.546673
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 1.7464, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:08:15.556970""}",2026-09-05T02:08:15.556970
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 3, ""device_count_raw"": 3, ""csi_variance"": 14.9081, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:08:20.589486""}",2026-09-05T02:08:20.589486
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 14.4321, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:08:25.535549""}",2026-09-05T02:08:25.535549
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 12.7452, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:08:30.526144""}",2026-09-05T02:08:30.526144
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 9.5309, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:08:35.527424""}",2026-09-05T02:08:35.527424
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 4.6173, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:08:40.527334""}",2026-09-05T02:08:40.527334
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 4.0831, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:08:45.565407""}",2026-09-05T02:08:45.565407
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 4.8704, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:08:50.679050""}",2026-09-05T02:08:50.680058
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 5.0969, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:08:55.594966""}",2026-09-05T02:08:55.594966
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 5.3718, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:09:00.612615""}",2026-09-05T02:09:00.612615
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 5.3853, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:09:05.630671""}",2026-09-05T02:09:05.630671
wifi_occupancy,"{""node_id"": ""corridor_node_1"", ""people_count"": 1, ""device_count_raw"": 1, ""csi_variance"": 5.8716, ""csi_people_estimate"": 0, ""ts"": ""2026-09-05T02:09:10.547415""}",2026-09-05T02:09:10.547944
