Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.329, ""avg_watt"": 0.0165}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.261, ""avg_watt"": 0.0131}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.171, ""avg_watt"": 0.0086}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.032, ""avg_watt"": 0.0016}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.039, ""avg_watt"": 0.002}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.045, ""avg_watt"": 0.0022}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.048, ""avg_watt"": 0.0024}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.042, ""avg_watt"": 0.0021}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.177, ""avg_watt"": 0.0089}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.168, ""avg_watt"": 0.0084}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.91, ""avg_watt"": 0.0455}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.165, ""avg_watt"": 0.0083}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.135, ""avg_watt"": 0.0068}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.065, ""avg_watt"": 0.0033}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.097, ""avg_watt"": 0.0049}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.003, ""avg_watt"": 0.0002}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.065, ""avg_watt"": 0.0033}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.123, ""avg_watt"": 0.0062}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.535, ""avg_watt"": 0.0268}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.032, ""avg_watt"": 0.0016}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.219, ""avg_watt"": 0.011}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.097, ""avg_watt"": 0.0049}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.019, ""avg_watt"": 0.0009}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.065, ""avg_watt"": 0.0033}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.013, ""avg_watt"": 0.0006}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.006, ""avg_watt"": 0.0003}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.045, ""avg_watt"": 0.0022}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.071, ""avg_watt"": 0.0035}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.077, ""avg_watt"": 0.0039}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.161, ""avg_watt"": 0.008}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.048, ""avg_watt"": 0.0024}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.048, ""avg_watt"": 0.0024}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.255, ""avg_watt"": 0.0128}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.003, ""avg_watt"": 0.0002}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.039, ""avg_watt"": 0.002}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.052, ""avg_watt"": 0.0026}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.058, ""avg_watt"": 0.0029}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.048, ""avg_watt"": 0.0024}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.055, ""avg_watt"": 0.0028}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.055, ""avg_watt"": 0.0028}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.052, ""avg_watt"": 0.0026}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.094, ""avg_watt"": 0.0047}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.065, ""avg_watt"": 0.0033}",9/5/2026 2:23
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.535, ""avg_watt"": 0.0268}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.052, ""avg_watt"": 0.0026}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.242, ""avg_watt"": 0.0121}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.019, ""avg_watt"": 0.0009}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.003, ""avg_watt"": 0.0002}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.339, ""avg_watt"": 0.017}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.097, ""avg_watt"": 0.0049}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.155, ""avg_watt"": 0.0077}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.51, ""avg_watt"": 0.0255}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.352, ""avg_watt"": 0.0176}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.081, ""avg_watt"": 0.0041}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.119, ""avg_watt"": 0.006}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.206, ""avg_watt"": 0.0103}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.019, ""avg_watt"": 0.0009}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.003, ""avg_watt"": 0.0002}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.052, ""avg_watt"": 0.0026}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.032, ""avg_watt"": 0.0016}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.045, ""avg_watt"": 0.0022}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.077, ""avg_watt"": 0.0039}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.106, ""avg_watt"": 0.0053}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.329, ""avg_watt"": 0.0165}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.161, ""avg_watt"": 0.008}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.594, ""avg_watt"": 0.0297}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.697, ""avg_watt"": 0.0348}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.442, ""avg_watt"": 0.0221}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.565, ""avg_watt"": 0.0282}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.361, ""avg_watt"": 0.0181}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.235, ""avg_watt"": 0.0118}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.003, ""avg_watt"": 0.0002}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.203, ""avg_watt"": 0.0102}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.032, ""avg_watt"": 0.0016}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.668, ""avg_watt"": 0.0334}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.042, ""avg_watt"": 0.0021}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.313, ""avg_watt"": 0.0157}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.029, ""avg_watt"": 0.0015}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.274, ""avg_watt"": 0.0137}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.081, ""avg_watt"": 0.0041}",9/5/2026 2:24
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.39, ""avg_watt"": 0.0195}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.206, ""avg_watt"": 0.0103}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.287, ""avg_watt"": 0.0143}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.045, ""avg_watt"": 0.0022}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.629, ""avg_watt"": 0.0314}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 1.319, ""avg_watt"": 0.0659}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.368, ""avg_watt"": 0.0184}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.3, ""avg_watt"": 0.015}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.855, ""avg_watt"": 0.0428}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.094, ""avg_watt"": 0.0047}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.181, ""avg_watt"": 0.0091}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.129, ""avg_watt"": 0.0065}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.139, ""avg_watt"": 0.007}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.048, ""avg_watt"": 0.0024}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.065, ""avg_watt"": 0.0033}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.316, ""avg_watt"": 0.0158}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.042, ""avg_watt"": 0.0021}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.158, ""avg_watt"": 0.0079}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.058, ""avg_watt"": 0.0029}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.181, ""avg_watt"": 0.0091}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.097, ""avg_watt"": 0.0049}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.155, ""avg_watt"": 0.0077}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.226, ""avg_watt"": 0.0113}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.142, ""avg_watt"": 0.0071}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.042, ""avg_watt"": 0.0021}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.029, ""avg_watt"": 0.0015}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.048, ""avg_watt"": 0.0024}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.006, ""avg_watt"": 0.0003}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.016, ""avg_watt"": 0.0008}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.0, ""avg_watt"": 0.0}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.048, ""avg_watt"": 0.0024}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.048, ""avg_watt"": 0.0024}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.045, ""avg_watt"": 0.0022}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.048, ""avg_watt"": 0.0024}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.048, ""avg_watt"": 0.0024}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.048, ""avg_watt"": 0.0024}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.045, ""avg_watt"": 0.0022}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.045, ""avg_watt"": 0.0022}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.045, ""avg_watt"": 0.0022}",9/5/2026 2:25
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.045, ""avg_watt"": 0.0022}",9/5/2026 2:26
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.045, ""avg_watt"": 0.0022}",9/5/2026 2:26
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.045, ""avg_watt"": 0.0022}",9/5/2026 2:26
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.045, ""avg_watt"": 0.0022}",9/5/2026 2:26
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.045, ""avg_watt"": 0.0022}",9/5/2026 2:26
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.045, ""avg_watt"": 0.0022}",9/5/2026 2:26
Data_Type,"{""tile_id"": ""Tile_1"", ""voltage"": 0.045, ""avg_watt"": 0.0022}",9/5/2026 2:26
